trainerID;place;pokename;pokelevel;type1;type2;hp;maxhp;defense;spatk;Combat Power;pokemonID;trainername;Combat Power Sum
6166;3;Jigglypuff;50;Normal;Fairy;193;193;43;68;1389.0;15380;Colosseum Leader Taylor;9282
6166;4;Kirlia;50;Psychic;Fairy;116;116;58;88;1413.0;15381;Colosseum Leader Taylor;9282
6166;5;Bonsly;50;Rock;None;128;128;118;33;1449.0;15382;Colosseum Leader Taylor;9282
6168;0;Delcatty;50;Normal;None;148;148;88;78;1719.0;15387;Colosseum Leader Rosie;10464
6168;1;Beautifly;50;Bug;Flying;138;138;73;123;1764.0;15388;Colosseum Leader Rosie;10464
6168;2;Weepinbell;50;Grass;Poison;143;143;73;108;1749.0;15389;Colosseum Leader Rosie;10464
6168;3;Skiploom;50;Grass;Flying;133;133;73;68;1599.0;15390;Colosseum Leader Rosie;10464
6168;4;Sunflora;50;Grass;None;153;153;78;128;1854.0;15391;Colosseum Leader Rosie;10464
6168;5;Roselia;50;Grass;Poison;128;128;68;123;1779.0;15392;Colosseum Leader Rosie;10464
6169;0;Machoke;50;Fighting;None;158;158;93;73;1794.0;15393;Colosseum Leader Voldon;10866
6169;1;Onix;50;Rock;Ground;113;113;183;53;1734.0;15394;Colosseum Leader Voldon;10866
6169;2;Metang;50;Steel;Psychic;138;138;123;78;1839.0;15395;Colosseum Leader Voldon;10866
6169;3;Elekid;50;Electric;None;123;123;60;88;1659.0;15396;Colosseum Leader Voldon;10866
6169;4;Rotom;50;Electric;Ghost;128;128;100;118;1899.0;15397;Colosseum Leader Voldon;10866
6169;5;Carnivine;50;Grass;None;152;152;95;113;1941.0;15398;Colosseum Leader Voldon;10866
6170;0;Dugtrio;50;Ground;None;113;113;73;73;1794.0;15399;Colosseum Leader Voldon;11394
6170;1;Poliwrath;50;Water;Fighting;168;168;118;93;2109.0;15400;Colosseum Leader Voldon;11394
6170;2;Raichu;50;Electric;None;138;138;78;113;2034.0;15401;Colosseum Leader Voldon;11394
6170;3;Rotom;50;Electric;Ghost;128;128;100;118;1899.0;15402;Colosseum Leader Voldon;11394
6170;4;Lunatone;50;Rock;Psychic;148;148;88;118;1899.0;15403;Colosseum Leader Voldon;11394
6170;5;Elekid;50;Electric;None;123;123;60;88;1659.0;15404;Colosseum Leader Voldon;11394
6171;0;Charmeleon;50;Fire;None;136;136;81;103;1794.0;15405;Colosseum Leader Terrell;10899
6171;1;Quilava;50;Fire;None;136;136;81;103;1794.0;15406;Colosseum Leader Terrell;10899
6171;2;Monferno;50;Fire;Fighting;142;142;75;101;1794.0;15407;Colosseum Leader Terrell;10899
6171;3;Grotle;50;Grass;None;153;153;108;78;1794.0;15408;Colosseum Leader Terrell;10899
6171;4;Sandslash;50;Ground;None;153;153;133;68;1929.0;15409;Colosseum Leader Terrell;10899
6171;5;Prinplup;50;Water;None;142;142;91;104;1794.0;15410;Colosseum Leader Terrell;10899
6172;0;Flareon;50;Fire;None;143;143;83;118;2154.0;15411;Colosseum Leader Terrell;12369
6172;1;Altaria;50;Dragon;Flying;153;153;113;93;2049.0;15412;Colosseum Leader Terrell;12369
6172;2;Houndoom;50;Dark;Fire;153;153;73;133;2079.0;15413;Colosseum Leader Terrell;12369
6172;3;Torkoal;50;Fire;None;148;148;163;108;1989.0;15414;Colosseum Leader Terrell;12369
6172;4;Flygon;50;Ground;Dragon;158;158;103;103;2139.0;15415;Colosseum Leader Terrell;12369
6172;5;Camerupt;50;Fire;Ground;148;148;93;128;1959.0;15416;Colosseum Leader Terrell;12369
6173;0;Riolu;50;Fighting;None;118;118;63;58;1434.0;15417;Colosseum Leader Dusty;10398
6173;1;Grovyle;50;Grass;None;128;128;68;108;1794.0;15418;Colosseum Leader Dusty;10398
6173;2;Vigoroth;50;Normal;None;158;158;103;78;1899.0;15419;Colosseum Leader Dusty;10398
6173;3;Luxio;50;Electric;None;138;138;72;83;1668.0;15420;Colosseum Leader Dusty;10398
6173;4;Gabite;50;Dragon;Ground;146;146;88;73;1809.0;15421;Colosseum Leader Dusty;10398
6173;5;Combusken;50;Fire;Fighting;138;138;83;108;1794.0;15422;Colosseum Leader Dusty;10398
6174;0;Pachirisu;50;Electric;None;138;138;93;68;1794.0;15423;Colosseum Leader Taylor;9282
6174;1;Luxio;50;Electric;None;138;138;72;83;1668.0;15424;Colosseum Leader Taylor;9282
6174;2;Luvdisc;50;Water;None;121;121;78;63;1569.0;15425;Colosseum Leader Taylor;9282
6174;3;Jigglypuff;50;Normal;Fairy;193;193;43;68;1389.0;15426;Colosseum Leader Taylor;9282
6174;4;Kirlia;50;Psychic;Fairy;116;116;58;88;1413.0;15427;Colosseum Leader Taylor;9282
6174;5;Bonsly;50;Rock;None;128;128;118;33;1449.0;15428;Colosseum Leader Taylor;9282
6176;0;Delcatty;50;Normal;None;148;148;88;78;1719.0;15434;Colosseum Leader Rosie;10464
6176;1;Beautifly;50;Bug;Flying;138;138;73;123;1764.0;15435;Colosseum Leader Rosie;10464
6176;2;Weepinbell;50;Grass;Poison;143;143;73;108;1749.0;15436;Colosseum Leader Rosie;10464
6176;3;Skiploom;50;Grass;Flying;133;133;73;68;1599.0;15437;Colosseum Leader Rosie;10464
6176;4;Sunflora;50;Grass;None;153;153;78;128;1854.0;15438;Colosseum Leader Rosie;10464
6176;5;Roselia;50;Grass;Poison;128;128;68;123;1779.0;15439;Colosseum Leader Rosie;10464
6177;0;Machoke;50;Fighting;None;158;158;93;73;1794.0;15440;Colosseum Leader Voldon;10866
6177;1;Onix;50;Rock;Ground;113;113;183;53;1734.0;15441;Colosseum Leader Voldon;10866
6177;2;Metang;50;Steel;Psychic;138;138;123;78;1839.0;15442;Colosseum Leader Voldon;10866
6177;3;Elekid;50;Electric;None;123;123;60;88;1659.0;15443;Colosseum Leader Voldon;10866
6177;4;Rotom;50;Electric;Ghost;128;128;100;118;1899.0;15444;Colosseum Leader Voldon;10866
6177;5;Carnivine;50;Grass;None;152;152;95;113;1941.0;15445;Colosseum Leader Voldon;10866
6178;0;Charmeleon;50;Fire;None;136;136;81;103;1794.0;15446;Colosseum Leader Terrell;10899
6178;1;Quilava;50;Fire;None;136;136;81;103;1794.0;15447;Colosseum Leader Terrell;10899
6178;2;Monferno;50;Fire;Fighting;142;142;75;101;1794.0;15448;Colosseum Leader Terrell;10899
6178;3;Grotle;50;Grass;None;153;153;108;78;1794.0;15449;Colosseum Leader Terrell;10899
6178;4;Sandslash;50;Ground;None;153;153;133;68;1929.0;15450;Colosseum Leader Terrell;10899
6178;5;Prinplup;50;Water;None;142;142;91;104;1794.0;15451;Colosseum Leader Terrell;10899
6179;0;Riolu;50;Fighting;None;118;118;63;58;1434.0;15452;Colosseum Leader Dusty;10398
6179;1;Grovyle;50;Grass;None;128;128;68;108;1794.0;15453;Colosseum Leader Dusty;10398
6179;2;Vigoroth;50;Normal;None;158;158;103;78;1899.0;15454;Colosseum Leader Dusty;10398
6179;3;Luxio;50;Electric;None;138;138;72;83;1668.0;15455;Colosseum Leader Dusty;10398
6179;4;Gabite;50;Dragon;Ground;146;146;88;73;1809.0;15456;Colosseum Leader Dusty;10398
6179;5;Combusken;50;Fire;Fighting;138;138;83;108;1794.0;15457;Colosseum Leader Dusty;10398
6223;0;Delibird;50;Ice;Flying;123;123;68;88;1569.0;15505;Cool Beauty   Larissa;9651
6223;1;Sealeo;50;Ice;Water;168;168;93;98;1809.0;15506;Cool Beauty   Larissa;9651
6223;2;Poochyena;50;Dark;None;113;113;58;53;1239.0;15507;Cool Beauty   Larissa;9651
6223;3;Snover;50;Grass;Ice;138;138;73;85;1581.0;15508;Cool Beauty   Larissa;9651
6223;4;Castform;50;Normal;None;148;148;93;93;1839.0;15509;Cool Beauty   Larissa;9651
6223;5;Rhyhorn;50;Ground;Rock;158;158;118;53;1614.0;15510;Cool Beauty   Larissa;9651
6442;0;Sneasel;50;Dark;Ice;133;133;78;58;1869.0;15929;Rocket Executive ♀;11442
6442;1;Muk;50;Poison;None;183;183;98;88;2079.0;15930;Rocket Executive ♀;11442
6442;2;Lickitung;50;Normal;None;168;168;98;83;1734.0;15931;Rocket Executive ♀;11442
6442;3;Vileplume;50;Grass;Poison;153;153;108;133;2049.0;15932;Rocket Executive ♀;11442
6442;4;Raticate;50;Normal;None;133;133;83;73;1818.0;15933;Rocket Executive ♀;11442
6442;5;Arbok;50;Poison;None;138;138;92;88;1893.0;15934;Rocket Executive ♀;11442
6443;0;Vileplume;50;Grass;Poison;153;153;108;133;2049.0;15935;Rocket Executive ♀;11808
6443;1;Arbok;50;Poison;None;138;138;92;88;1893.0;15936;Rocket Executive ♀;11808
6443;2;Magcargo;50;Fire;Rock;128;128;143;103;1809.0;15937;Rocket Executive ♀;11808
6443;3;Kabutops;50;Rock;Water;138;138;128;88;2064.0;15938;Rocket Executive ♀;11808
6443;4;Victreebel;50;Grass;Poison;158;158;88;123;2049.0;15939;Rocket Executive ♀;11808
6443;5;Golbat;50;Poison;Flying;153;153;93;88;1944.0;15940;Rocket Executive ♀;11808
6444;0;Houndoom;50;Dark;Fire;153;153;73;133;2079.0;15941;Rocket Executive ♂;11649
6444;1;Golbat;50;Poison;Flying;153;153;93;88;1944.0;15942;Rocket Executive ♂;11649
6444;2;Persian;50;Normal;None;143;143;83;88;1899.0;15943;Rocket Executive ♂;11649
6444;3;Misdreavus;50;Ghost;None;138;138;83;108;1884.0;15944;Rocket Executive ♂;11649
6444;4;Victreebel;50;Grass;Poison;158;158;88;123;2049.0;15945;Rocket Executive ♂;11649
6444;5;Wobbuffet;50;Psychic;None;268;268;81;56;1794.0;15946;Rocket Executive ♂;11649
6445;0;Houndoom;50;Dark;Fire;153;153;73;133;2079.0;15947;Rocket Executive ♂;12093
6445;1;Octillery;50;Water;None;153;153;98;128;2019.0;15948;Rocket Executive ♂;12093
6445;2;Wobbuffet;50;Psychic;None;268;268;81;56;1794.0;15949;Rocket Executive ♂;12093
6445;3;Hypno;50;Psychic;None;163;163;93;96;2028.0;15950;Rocket Executive ♂;12093
6445;4;Parasect;50;Bug;Grass;138;138;103;83;1794.0;15951;Rocket Executive ♂;12093
6445;5;Tyranitar;50;Rock;Dark;178;178;133;118;2379.0;15952;Rocket Executive ♂;12093
6531;0;Rapidash;51;Fire;None;145;145;94;104;2148.12;16101;Firebreather Cliff;12202
6531;1;Magmar;50;Fire;None;143;143;80;123;2064.0;16102;Firebreather Cliff;12202
6531;2;Cubone;53;Ground;None;135;135;124;66;1717.2;16103;Firebreather Cliff;12202
6531;3;Ninetales;51;Fire;None;153;153;99;105;2163.42;16104;Firebreather Cliff;12202
6531;4;Furret;50;Normal;None;163;163;87;68;1824.0;16105;Firebreather Cliff;12202
6531;5;Vileplume;53;Grass;Poison;161;161;114;140;2286.42;16106;Firebreather Cliff;12202
6534;0;Charizard;53;Fire;Flying;164;164;106;139;2435.88;16119;Firebreather Cliff;13647
6534;1;Typhlosion;53;Fire;None;164;164;106;139;2435.88;16120;Firebreather Cliff;13647
6534;2;Slowking;51;Water;Psychic;176;176;104;125;2117.52;16121;Firebreather Cliff;13647
6534;3;Blissey;51;Normal;None;339;339;33;99;2276.64;16122;Firebreather Cliff;13647
6534;4;Nidoqueen;51;Poison;Ground;171;171;112;99;2169.54;16123;Firebreather Cliff;13647
6534;5;Exeggutor;51;Grass;Psychic;176;176;110;150;2215.44;16124;Firebreather Cliff;13647
6654;0;Magikarp;47;Water;None;92;92;73;36;1040.58;16453;Fisherman Wade;6240
6654;1;Magikarp;47;Water;None;92;92;73;36;1040.58;16454;Fisherman Wade;6240
6654;2;Magikarp;47;Water;None;92;92;73;36;1040.58;16455;Fisherman Wade;6240
6654;3;Magikarp;47;Water;None;92;92;73;36;1040.58;16456;Fisherman Wade;6240
6654;4;Magikarp;47;Water;None;92;92;73;36;1040.58;16457;Fisherman Wade;6240
6654;5;Magikarp;47;Water;None;92;92;73;36;1040.58;16458;Fisherman Wade;6240
6803;0;Squirtle;50;Water;None;122;122;88;73;1521.0;16833;Fisher;9486
6803;1;Poliwag;50;Water;None;118;118;63;63;1479.0;16834;Fisher;9486
6803;2;Magikarp;50;Water;None;98;98;78;38;1179.0;16835;Fisher;9486
6803;3;Wartortle;50;Water;None;137;137;103;88;1794.0;16836;Fisher;9486
6803;4;Seaking;50;Water;None;158;158;88;88;1929.0;16837;Fisher;9486
6803;5;Tentacool;50;Water;Poison;118;118;58;73;1584.0;16838;Fisher;9486
6804;0;Wartortle;50;Water;None;137;137;103;88;1794.0;16839;Fisher;10539
6804;1;Poliwhirl;50;Water;None;143;143;88;73;1734.0;16840;Fisher;10539
6804;2;Diglett;50;Ground;None;88;88;48;58;1374.0;16841;Fisher;10539
6804;3;Cloyster;50;Water;Ice;128;128;203;108;2154.0;16842;Fisher;10539
6804;4;Seaking;50;Water;None;158;158;88;88;1929.0;16843;Fisher;10539
6804;5;Eevee;50;Normal;None;133;133;73;68;1554.0;16844;Fisher;10539
6832;0;Mightyena;50;Dark;None;148;148;93;83;1839.0;16914;Fun Old Man Aikon;11049
6832;1;Magcargo;50;Fire;Rock;128;128;143;103;1809.0;16915;Fun Old Man Aikon;11049
6832;2;Wigglytuff;50;Normal;Fairy;218;218;68;108;1884.0;16916;Fun Old Man Aikon;11049
6832;3;Azumarill;50;Water;Fairy;178;178;103;83;1839.0;16917;Fun Old Man Aikon;11049
6832;4;Sudowoodo;50;Rock;None;148;148;138;53;1809.0;16918;Fun Old Man Aikon;11049
6832;5;Sneasel;50;Dark;Ice;133;133;78;58;1869.0;16919;Fun Old Man Aikon;11049
6833;0;Espeon;50;Psychic;None;143;143;83;153;2154.0;16920;Fun Old Man Berlo;11949
6833;1;Tentacruel;50;Water;Poison;158;158;88;103;2124.0;16921;Fun Old Man Berlo;11949
6833;2;Camerupt;50;Fire;Ground;148;148;93;128;1959.0;16922;Fun Old Man Berlo;11949
6833;3;Stantler;50;Normal;None;151;151;85;108;1974.0;16923;Fun Old Man Berlo;11949
6833;4;Seaking;50;Water;None;158;158;88;88;1929.0;16924;Fun Old Man Berlo;11949
6833;5;Magcargo;50;Fire;Rock;128;128;143;103;1809.0;16925;Fun Old Man Berlo;11949
6834;0;Rhydon;50;Ground;Rock;183;183;143;68;2034.0;16926;Fun Old Man Freyer;12309
6834;1;Manectric;50;Electric;None;148;148;83;128;2004.0;16927;Fun Old Man Freyer;12309
6834;2;Flygon;50;Ground;Dragon;158;158;103;103;2139.0;16928;Fun Old Man Freyer;12309
6834;3;Gyarados;50;Water;Flying;173;173;102;83;2199.0;16929;Fun Old Man Freyer;12309
6834;4;Mantine;50;Water;Flying;143;143;93;103;1974.0;16930;Fun Old Man Freyer;12309
6834;5;Dodrio;50;Normal;Flying;138;138;93;83;1959.0;16931;Fun Old Man Freyer;12309
6835;0;Wynaut;50;Psychic;None;173;173;71;46;1359.0;16932;Fun Old Man Grund;8079
6835;1;Swinub;50;Ice;Ground;128;128;63;53;1329.0;16933;Fun Old Man Grund;8079
6835;2;Sentret;50;Normal;None;113;113;57;58;1224.0;16934;Fun Old Man Grund;8079
6835;3;Hoothoot;50;Normal;Flying;138;138;53;59;1365.0;16935;Fun Old Man Grund;8079
6835;4;Kirlia;50;Psychic;Fairy;116;116;58;88;1413.0;16936;Fun Old Man Grund;8079
6835;5;Wingull;50;Water;Flying;118;118;53;78;1389.0;16937;Fun Old Man Grund;8079
6836;0;Slugma;50;Fire;None;118;118;63;93;1329.0;16938;Fun Old Man Hoglo;9396
6836;1;Vulpix;50;Fire;None;116;116;63;73;1476.0;16939;Fun Old Man Hoglo;9396
6836;2;Numel;50;Fire;Ground;138;138;63;88;1494.0;16940;Fun Old Man Hoglo;9396
6836;3;Quilava;50;Fire;None;136;136;81;103;1794.0;16941;Fun Old Man Hoglo;9396
6836;4;Torchic;50;Fire;None;123;123;63;93;1509.0;16942;Fun Old Man Hoglo;9396
6836;5;Combusken;50;Fire;Fighting;138;138;83;108;1794.0;16943;Fun Old Man Hoglo;9396
6837;0;Spheal;50;Ice;Water;148;148;73;78;1449.0;16944;Fun Old Man Kelvor;9375
6837;1;Gulpin;50;Poison;None;148;148;76;66;1485.0;16945;Fun Old Man Kelvor;9375
6837;2;Mawile;50;Steel;Fairy;128;128;108;78;1719.0;16946;Fun Old Man Kelvor;9375
6837;3;Lileep;50;Rock;Grass;144;144;100;84;1644.0;16947;Fun Old Man Kelvor;9375
6837;4;Wooper;50;Water;Ground;133;133;68;48;1209.0;16948;Fun Old Man Kelvor;9375
6837;5;Pelipper;50;Water;Flying;138;138;123;108;1869.0;16949;Fun Old Man Kelvor;9375
6838;0;Ledian;50;Bug;Flying;133;133;73;78;1749.0;16950;Fun Old Man Orsak;10434
6838;1;Sableye;50;Dark;Ghost;128;128;98;88;1719.0;16951;Fun Old Man Orsak;10434
6838;2;Flaaffy;50;Electric;None;148;148;78;103;1674.0;16952;Fun Old Man Orsak;10434
6838;3;Yanma;50;Bug;Flying;143;143;68;98;1749.0;16953;Fun Old Man Orsak;10434
6838;4;Volbeat;50;Bug;None;143;143;78;70;1779.0;16954;Fun Old Man Orsak;10434
6838;5;Gloom;50;Grass;Poison;138;138;93;108;1764.0;16955;Fun Old Man Orsak;10434
6839;0;Duskull;50;Ghost;None;98;98;113;53;1464.0;16956;Fun Old Man Radle;8880
6839;1;Shuppet;50;Ghost;None;122;122;58;86;1464.0;16957;Fun Old Man Radle;8880
6839;2;Natu;50;Psychic;Flying;118;118;68;93;1539.0;16958;Fun Old Man Radle;8880
6839;3;Baltoy;50;Ground;Psychic;118;118;78;63;1479.0;16959;Fun Old Man Radle;8880
6839;4;Houndour;50;Dark;Fire;123;123;53;103;1569.0;16960;Fun Old Man Radle;8880
6839;5;Hoothoot;50;Normal;Flying;138;138;53;59;1365.0;16961;Fun Old Man Radle;8880
6840;0;Weezing;50;Poison;None;143;143;143;108;2049.0;16962;Fun Old Man Sciet;11328
6840;1;Magcargo;50;Fire;Rock;128;128;143;103;1809.0;16963;Fun Old Man Sciet;11328
6840;2;Grumpig;50;Psychic;None;158;158;88;113;1989.0;16964;Fun Old Man Sciet;11328
6840;3;Seviper;50;Poison;None;151;151;83;123;1953.0;16965;Fun Old Man Sciet;11328
6840;4;Spinda;50;Normal;None;138;138;83;83;1659.0;16966;Fun Old Man Sciet;11328
6840;5;Pelipper;50;Water;Flying;138;138;123;108;1869.0;16967;Fun Old Man Sciet;11328
6841;0;Shiftry;50;Grass;Dark;168;168;83;113;2019.0;16968;Fun Old Man Wogort;11973
6841;1;Mightyena;50;Dark;None;148;148;93;83;1839.0;16969;Fun Old Man Wogort;11973
6841;2;Umbreon;50;Dark;None;173;173;133;83;2154.0;16970;Fun Old Man Wogort;11973
6841;3;Absol;50;Dark;None;143;143;83;98;1974.0;16971;Fun Old Man Wogort;11973
6841;4;Cacturne;50;Grass;Dark;148;148;83;138;2004.0;16972;Fun Old Man Wogort;11973
6841;5;Crawdaunt;50;Water;Dark;141;141;108;113;1983.0;16973;Fun Old Man Wogort;11973
6846;0;Slaking;50;Normal;None;228;228;123;118;2589.0;16983;Fun Old Man Dargs;13404
6846;1;Gengar;50;Ghost;Poison;138;138;83;153;2079.0;16984;Fun Old Man Dargs;13404
6846;2;Alakazam;50;Psychic;None;133;133;68;158;2079.0;16985;Fun Old Man Dargs;13404
6846;3;Metagross;50;Steel;Psychic;158;158;153;118;2379.0;16986;Fun Old Man Dargs;13404
6846;4;Milotic;50;Water;None;173;173;102;123;2199.0;16987;Fun Old Man Dargs;13404
6846;5;Claydol;50;Ground;Psychic;138;138;128;93;2079.0;16988;Fun Old Man Dargs;13404
6855;0;Espeon;50;Psychic;None;143;143;83;153;2154.0;17009;Fun Old Man Rekix;12324
6855;1;Umbreon;50;Dark;None;173;173;133;83;2154.0;17010;Fun Old Man Rekix;12324
6855;2;Jolteon;50;Electric;None;143;143;83;133;2154.0;17011;Fun Old Man Rekix;12324
6855;3;Vaporeon;50;Water;None;208;208;83;133;2154.0;17012;Fun Old Man Rekix;12324
6855;4;Flareon;50;Fire;None;143;143;83;118;2154.0;17013;Fun Old Man Rekix;12324
6855;5;Eevee;50;Normal;None;133;133;73;68;1554.0;17014;Fun Old Man Rekix;12324
6865;0;Bronzor;50;Steel;Psychic;135;135;109;47;1479.0;17039;Future Girl Karla;10398
6865;1;Chimecho;50;Psychic;None;143;143;93;118;1854.0;17040;Future Girl Karla;10398
6865;2;Drifloon;50;Ghost;Flying;168;168;57;83;1623.0;17041;Future Girl Karla;10398
6865;3;Quilava;50;Fire;None;136;136;81;103;1794.0;17042;Future Girl Karla;10398
6865;4;Butterfree;50;Bug;Flying;138;138;73;113;1764.0;17043;Future Girl Karla;10398
6865;5;Wigglytuff;50;Normal;Fairy;218;218;68;108;1884.0;17044;Future Girl Karla;10398
6947;0;Dratini;50;Dragon;None;119;119;68;73;1479.0;17156;Old Man;9558
6947;1;Seel;50;Water;None;143;143;78;68;1554.0;17157;Old Man;9558
6947;2;Ditto;50;Normal;None;126;126;71;71;1443.0;17158;Old Man;9558
6947;3;Magnemite;50;Electric;Steel;103;103;93;118;1554.0;17159;Old Man;9558
6947;4;Beedrill;50;Bug;Poison;143;143;63;68;1764.0;17160;Old Man;9558
6947;5;Porygon;50;Normal;None;143;143;93;108;1764.0;17161;Old Man;9558
6949;0;Dragonair;51;Dragon;None;141;141;89;94;1900.26;17167;Old Man;11342
6949;1;Venomoth;51;Bug;Poison;150;150;84;115;1995.12;17168;Old Man;11342
6949;2;Wigglytuff;51;Normal;Fairy;222;222;69;110;1952.28;17169;Old Man;11342
6949;3;Parasect;51;Bug;Grass;140;140;104;84;1851.3;17170;Old Man;11342
6949;4;Poliwhirl;51;Water;None;145;145;89;74;1793.16;17171;Old Man;11342
6949;5;Charmeleon;51;Fire;None;138;138;82;104;1851.3;17172;Old Man;11342
6950;0;Dragonair;53;Dragon;None;146;146;92;98;2051.1;17173;Old Man;12808
6950;1;Charizard;52;Fire;Flying;161;161;104;137;2346.24;17174;Old Man;12808
6950;2;Raichu;51;Electric;None;140;140;79;115;2105.28;17175;Old Man;12808
6950;3;Scyther;51;Bug;Flying;150;150;104;79;2148.12;17176;Old Man;12808
6950;4;Kangaskhan;50;Normal;None;183;183;103;63;2049.0;17177;Old Man;12808
6950;5;Poliwrath;50;Water;Fighting;168;168;118;93;2109.0;17178;Old Man;12808
6956;0;Parasect;50;Bug;Grass;138;138;103;83;1794.0;17207;Old Man;11544
6956;1;Arcanine;50;Fire;None;168;168;103;123;2244.0;17208;Old Man;11544
6956;2;Victreebel;50;Grass;Poison;158;158;88;123;2049.0;17209;Old Man;11544
6956;3;Persian;50;Normal;None;143;143;83;88;1899.0;17210;Old Man;11544
6956;4;Charmeleon;50;Fire;None;136;136;81;103;1794.0;17211;Old Man;11544
6956;5;Butterfree;50;Bug;Flying;138;138;73;113;1764.0;17212;Old Man;11544
6974;0;Snorunt;50;Ice;None;128;128;73;73;1479.0;17245;Glasses Man Acron;9111
6974;1;Grimer;50;Poison;None;158;158;73;63;1554.0;17246;Glasses Man Acron;9111
6974;2;Psyduck;50;Water;None;128;128;71;88;1539.0;17247;Glasses Man Acron;9111
6974;3;Magnemite;50;Electric;Steel;103;103;93;118;1554.0;17248;Glasses Man Acron;9111
6974;4;Cyndaquil;50;Fire;None;117;117;66;83;1506.0;17249;Glasses Man Acron;9111
6974;5;Larvitar;50;Rock;Ground;128;128;73;68;1479.0;17250;Glasses Man Acron;9111
6975;0;Pichu;50;Electric;None;98;98;38;58;1194.0;17251;Glasses Man Bayel;8094
6975;1;Baltoy;50;Ground;Psychic;118;118;78;63;1479.0;17252;Glasses Man Bayel;8094
6975;2;Lotad;50;Water;Grass;118;118;53;63;1239.0;17253;Glasses Man Bayel;8094
6975;3;Snubbull;50;Fairy;None;138;138;73;63;1479.0;17254;Glasses Man Bayel;8094
6975;4;Ledyba;50;Bug;Flying;118;118;53;63;1374.0;17255;Glasses Man Bayel;8094
6975;5;Marill;50;Water;Fairy;148;148;73;43;1329.0;17256;Glasses Man Bayel;8094
6976;0;Metagross;50;Steel;Psychic;158;158;153;118;2379.0;17257;Glasses Man Boren;12294
6976;1;Walrein;50;Ice;Water;188;188;113;118;2169.0;17258;Glasses Man Boren;12294
6976;2;Granbull;50;Fairy;None;168;168;98;83;1929.0;17259;Glasses Man Boren;12294
6976;3;Lanturn;50;Water;Electric;203;203;81;99;1959.0;17260;Glasses Man Boren;12294
6976;4;Delcatty;50;Normal;None;148;148;88;78;1719.0;17261;Glasses Man Boren;12294
6976;5;Flygon;50;Ground;Dragon;158;158;103;103;2139.0;17262;Glasses Man Boren;12294
6977;0;Muk;50;Poison;None;183;183;98;88;2079.0;17263;Glasses Man Dunor;12483
6977;1;Sharpedo;50;Water;Dark;148;148;63;118;1959.0;17264;Glasses Man Dunor;12483
6977;2;Ninetales;50;Fire;None;151;151;98;104;2094.0;17265;Glasses Man Dunor;12483
6977;3;Porygon2;50;Normal;None;163;163;113;128;2124.0;17266;Glasses Man Dunor;12483
6977;4;Machamp;50;Fighting;None;168;168;103;88;2094.0;17267;Glasses Man Dunor;12483
6977;5;Gardevoir;50;Psychic;Fairy;146;146;88;148;2133.0;17268;Glasses Man Dunor;12483
6978;0;Latias;50;Dragon;Psychic;158;158;113;133;2379.0;17269;Glasses Man Eldan;12804
6978;1;Ursaring;50;Normal;None;168;168;98;98;2079.0;17270;Glasses Man Eldan;12804
6978;2;Houndoom;50;Dark;Fire;153;153;73;133;2079.0;17271;Glasses Man Eldan;12804
6978;3;Miltank;50;Normal;None;173;173;128;63;2049.0;17272;Glasses Man Eldan;12804
6978;4;Electrode;50;Electric;None;138;138;93;103;2019.0;17273;Glasses Man Eldan;12804
6978;5;Gyarados;50;Water;Flying;173;173;102;83;2199.0;17274;Glasses Man Eldan;12804
6979;0;Taillow;50;Normal;Flying;118;118;53;53;1389.0;17275;Glasses Man Lamag;8709
6979;1;Wingull;50;Water;Flying;118;118;53;78;1389.0;17276;Glasses Man Lamag;8709
6979;2;Carvanha;50;Water;Dark;123;123;43;88;1494.0;17277;Glasses Man Lamag;8709
6979;3;Zubat;50;Poison;Flying;118;118;58;53;1314.0;17278;Glasses Man Lamag;8709
6979;4;Goldeen;50;Water;None;123;123;83;58;1539.0;17279;Glasses Man Lamag;8709
6979;5;Tentacool;50;Water;Poison;118;118;58;73;1584.0;17280;Glasses Man Lamag;8709
6980;0;Mightyena;50;Dark;None;148;148;93;83;1839.0;17281;Glasses Man Lopar;11226
6980;1;Masquerain;50;Bug;Flying;148;148;85;103;1821.0;17282;Glasses Man Lopar;11226
6980;2;Hitmontop;50;Fighting;None;128;128;118;58;1944.0;17283;Glasses Man Lopar;11226
6980;3;Mawile;50;Steel;Fairy;128;128;108;78;1719.0;17284;Glasses Man Lopar;11226
6980;4;Granbull;50;Fairy;None;168;168;98;83;1929.0;17285;Glasses Man Lopar;11226
6980;5;Stantler;50;Normal;None;151;151;85;108;1974.0;17286;Glasses Man Lopar;11226
6981;0;Shelgon;50;Dragon;None;143;143;123;83;1839.0;17287;Glasses Man Omat;11049
6981;1;Sealeo;50;Ice;Water;168;168;93;98;1809.0;17288;Glasses Man Omat;11049
6981;2;Lairon;50;Steel;Rock;138;138;163;73;1869.0;17289;Glasses Man Omat;11049
6981;3;Linoone;50;Normal;None;156;156;84;73;1839.0;17290;Glasses Man Omat;11049
6981;4;Sunflora;50;Grass;None;153;153;78;128;1854.0;17291;Glasses Man Omat;11049
6981;5;Metang;50;Steel;Psychic;138;138;123;78;1839.0;17292;Glasses Man Omat;11049
6982;0;Delibird;50;Ice;Flying;123;123;68;88;1569.0;17293;Glasses Man Omarl;8940
6982;1;Swablu;50;Normal;Flying;123;123;83;63;1509.0;17294;Glasses Man Omarl;8940
